position	value	codepoint	char
635	11202	U+28E0F	𨸏
636	81666	U+9274	鉴
637	37228	U+225E9	𢗩
638	90279	U+22702	𢜂
639	59652	U+21795	𡞕
640	138382	U+737E	獾
641	113456	U+17F69	𗽩
642	17217	U+308C0	𰣀
643	66503	U+CB0E	쬎
644	60131	U+57CA	埊
645	128328	U+290E5	𩃥
646	37703	U+7404	琄
647	39278	U+2DDD6	𭷖
648	25433	U+9488	针
649	92185	U+2583E	𥠾
650	87979	U+257F6	𥟶
651	32820	U+D24B	퉋
652	88922	U+10A2F	𐨯
653	15773	U+18B09	𘬉
654	146930	U+13176	𓅶
655	135829	U+281F8	𨇸
656	47660	U+23D1C	𣴜
657	115447	U+17CD1	𗳑
658	52784	U+30BAC	𰮬
659	18382	U+18C06	𘰆
660	114964	U+3E77	㹷
661	114995	U+4AF7	䫷
662	122107	U+2111C	𡄜
663	88336	U+17082	𗂂
664	126026	U+2A54F	𪕏
665	112323	U+26812	𦠒
666	56989	U+2D3C7	𭏇
667	144308	U+268F8	𦣸
668	104803	U+94FF	铿
669	74150	U+1D09F	𝂟
670	48528	U+4024	䀤
671	79386	U+2C0E1	𬃡
672	54346	U+6093	悓
673	129949	U+9437	鐷
674	22668	U+1D0E8	𝃨
675	103686	U+92D8	鋘
676	88076	U+28F15	𨼕
677	53743	U+2EC86	𮲆
678	10067	U+BCCC	볌
679	54185	U+2C599	𬖙
680	96616	U+2376A	𣝪
681	73889	U+AF3B	꼻
682	83811	U+2E1D9	𮇙
683	144598	U+17D72	𗵲
684	101576	U+2101C	𡀜
685	13476	U+B818	렘
686	122068	U+99EC	駬
687	27041	U+FB8B	ﮋ
688	91130	U+86A1	蚡
689	26372	U+5436	吶
690	104360	U+2B84C	𫡌
691	76908	U+A4B3	꒳
692	26676	U+1703A	𗀺
693	116684	U+2BD23	𫴣
694	53412	U+239E1	𣧡
695	61377	U+2B8AA	𫢪
696	22705	U+21D89	𡶉
697	85455	U+31D1E	𱴞
698	25233	U+06B7	ڷ
699	83399	U+22372	𢍲
700	64137	U+229EB	𢧫
701	127913	U+29909	𩤉
702	15222	U+0F46	ཆ
703	85293	U+317B9	𱞹
704	81888	U+2AA9D	𪪝
705	111207	U+24333	𤌳
706	127335	U+288F9	𨣹
707	17864	U+B4E7	듧
708	51295	U+A90A	ꤊ
