position	value	codepoint	char
894	144483	U+313CF	𱏏
895	33755	U+CA25	쨥
896	139152	U+2E9BD	𮦽
897	105411	U+17D38	𗴸
898	96171	U+10FB0	𐾰
899	49853	U+1F990	🦐
900	13240	U+5B3D	嬽
901	18908	U+632E	挮
902	51304	U+3627	㘧
903	33435	U+C8D5	죕
904	54113	U+4277	䉷
905	134651	U+2D476	𭑶
906	88425	U+2C986	𬦆
907	128449	U+2B303	𫌃
908	123530	U+285D6	𨗖
909	147697	U+3211D	𲄝
910	53177	U+3E63	㹣
911	93703	U+A990	ꦐ
912	93388	U+2C55	ⱕ
913	68569	U+23AB2	𣪲
914	96600	U+11225	𑈥
915	66767	U+22E5A	𢹚
916	46933	U+1ECAF	𞲯
917	39568	U+ABA5	ꮥ
918	142166	U+306FE	𰛾
919	141004	U+301D2	𰇒
920	74845	U+26418	𦐘
921	107465	U+1853E	𘔾
922	132148	U+2C661	𬙡
923	92712	U+1702	ᜂ
924	43534	U+26D6	⛖
925	117775	U+24055	𤁕
926	65631	U+225FA	𢗺
927	24916	U+1EE84	𞺄
928	114145	U+21AF6	𡫶
929	75056	U+2654A	𦕊
930	827	U+C5B8	언
931	35865	U+D2A7	튧
932	53235	U+3E9F	㺟
933	29308	U+B7BC	랼
934	40481	U+A2EE	ꋮ
935	42752	U+233F	⌿
936	114650	U+220C8	𢃈
937	17980	U+370A	㜊
938	44901	U+3374	㍴
939	26500	U+AC48	걈
940	114942	U+2252E	𢔮
941	78845	U+27B53	𧭓
942	65355	U+2246C	𢑬
943	17687	U+732F	猯
944	134204	U+2D277	𭉷
945	101424	U+169E9	𖧩
946	94371	U+10447	𐑇
947	19553	U+7F33	缳
948	91415	U+3125B	𱉛
949	13122	U+59BA	妺
950	82939	U+2936A	𩍪
951	26071	U+1149	ᅉ
952	131052	U+2C10F	𬄏
953	54932	U+460A	䘊
954	126642	U+2AAA3	𪪣
955	21505	U+24A79	𤩹
956	52532	U+3B8F	㮏
957	85175	U+29F9B	𩾛
958	73304	U+25A80	𥪀
959	12418	U+8590	薐
960	26328	U+317B	ㅻ
961	127836	U+2AFF7	𪿷
962	111451	U+FA97	流
963	115330	U+228FD	𢣽
964	17620	U+5F83	徃
965	98834	U+1240B	𒐋
966	21257	U+23DB6	𣶶
967	111184	U+2F3C	⼼
968	91042	U+30EB7	𰺷
969	61890	U+20D2A	𠴪
970	17623	U+6077	恷
971	76674	U+26F43	𦽃
972	55845	U+49E1	䧡
973	106937	U+1832E	𘌮
974	19785	U+8B5E	譞
975	57132	U+5779	坹
976	47102	U+1F06B	🁫
977	26924	U+AE0E	긎
978	73988	U+25EDE	𥻞
979	93871	U+1002F	𐀯
980	77668	U+27516	𧔖
981	119286	U+250ED	𥃭
982	117892	U+2416F	𤅯
983	33435	U+C8D5	죕
984	94816	U+1063D	𐘽
985	137095	U+2DFE6	𭿦
986	121526	U+26A54	𦩔
987	93815	U+AABA	ꪺ
988	133382	U+2CDE3	𬷣
989	83332	U+29561	𩕡
990	108648	U+189E5	𘧥
991	112053	U+204A9	𠒩
992	2477	U+8EAB	身
993	122819	U+27CE5	𧳥
994	129837	U+2BB7E	𫭾
995	40891	U+A488	ꒈ
996	68882	U+23C96	𣲖
997	19630	U+8323	茣
998	72034	U+2520E	𥈎
999	130926	U+2C061	𬁡
1000	21811	U+26E42	𦹂
