position	value	codepoint	char
109	68902	U+23CBE	𣲾
110	3072	U+524B	剋
111	132885	U+2CA7B	𬩻
112	54396	U+43A4	䎤
113	25526	U+1B043	𛁃
114	66244	U+22A1A	𢨚
115	20071	U+94EB	铫
116	144196	U+311A2	𱆢
117	39203	U+0F4E	ཎ
118	80790	U+28670	𨙰
119	137475	U+2E19E	𮆞
120	131659	U+2C3E4	𬏤
121	48878	U+1D5A2	𝖢
122	64540	U+21FEB	𡿫
123	11188	U+98D8	飘
124	69265	U+23FA9	𣾩
125	24011	U+08C1	ࣁ
126	67282	U+23189	𣆉
127	61156	U+208C1	𠣁
128	57286	U+5BBC	宼
129	106244	U+18079	𘁹
130	75582	U+2689D	𦢝
131	62602	U+2129E	𡊞
132	82068	U+28ED7	𨻗
133	8384	U+92BB	銻
134	34999	U+CF29	켩
135	23400	U+A74E	Ꝏ
136	3082	U+52BE	劾
137	117275	U+23BA5	𣮥
138	57833	U+6AED	櫭
139	74435	U+261D9	𦇙
140	87590	U+2B811	𫠑
141	44702	U+31CC	㇌
142	91102	U+30F8A	𰾊
143	101292	U+16965	𖥥
144	93995	U+100D1	𐃑
145	143989	U+31048	𱁈
146	30964	U+BE9B	뺛
147	69453	U+2412C	𤄬
148	58407	U+7B3D	笽
149	55219	U+473A	䜺
150	68565	U+23AAD	𣪭
151	58282	U+7858	硘
152	78684	U+27A7A	𧩺
153	138734	U+2E7C9	𮟉
154	103393	U+17556	𗕖
155	32144	U+C366	썦
156	29435	U+B84B	롋
157	87571	U+2B7F8	𫟸
158	36134	U+D3C6	폆
159	22477	U+0122	Ģ
160	43323	U+25B8	▸
161	2992	U+4F01	企
162	56861	U+509F	傟
163	67426	U+232CA	𣋊
164	118744	U+24A2C	𤨬
165	12006	U+6C73	汳
166	55453	U+4830	䠰
167	9222	U+62E6	拦
168	32820	U+C631	옱
169	117947	U+241E9	𤇩
170	926	U+03B2	β
171	95504	U+10A76	𐩶
172	65830	U+2274E	𢝎
173	138031	U+2E467	𮑧
174	55720	U+495A	䥚
175	88768	U+2CD84	𬶄
176	68855	U+23C6E	𣱮
177	88919	U+2CED1	𬻑
178	90246	U+2EB66	𮭦
179	109166	U+18BEB	𘯫
180	32349	U+C435	쐵
181	20531	U+9FAF	龯
182	102758	U+172DB	𗋛
183	92486	U+ABF3	꯳
184	63135	U+2165B	𡙛
185	81480	U+28ACF	𨫏
186	85337	U+2A07D	𪁽
187	26685	U+AD14	괔
188	105749	U+17E8A	𗺊
189	71614	U+24FAD	𤾭
190	28827	U+B5D1	뗑
191	96735	U+11322	𑌢
192	124014	U+28B6B	𨭫
193	66888	U+22F26	𢼦
194	125796	U+2A68C	𪚌
195	111017	U+2E88	⺈
196	27326	U+AFA9	꾩
197	26052	U+1136	ᄶ
198	125190	U+29D7A	𩵺
199	144047	U+3109A	𱂚
200	139886	U+2ED87	𮶇
201	57095	U+56BA	嚺
202	120577	U+25EAF	𥺯
203	86698	U+2AB6F	𪭯
204	58677	U+8384	莄
205	16562	U+9186	醆
206	80604	U+28554	𨕔
207	95420	U+109F9	𐧹
208	12328	U+80C8	胈
209	40243	U+A200	ꈀ
210	116013	U+22F07	𢼇
211	83859	U+2980F	𩠏
212	124162	U+28CF1	𨳱
213	54613	U+448D	䒍
214	58868	U+89B4	覴
215	134867	U+2D585	𭖅
216	45085	U+4DEC	䷬
217	72091	U+2525C	𥉜
218	97564	U+11BD5	𑯕
219	55421	U+4810	䠐
220	71702	U+25026	𥀦
221	145982	U+31A15	𱨕
222	47547	U+1F5C6	🗆
223	2090	U+0922	ढ
224	79454	U+27EA1	𧺡
225	5523	U+59DD	姝
226	144827	U+31534	𱔴
227	122663	U+279B2	𧦲
228	123965	U+28B02	𨬂
229	135741	U+2D9A4	𭦤
230	73731	U+25D38	𥴸
231	9455	U+6AEC	櫬
232	106466	U+18157	𘅗
233	45784	U+1CD76	𜵶
234	19416	U+7AD5	竕
235	30909	U+BE64	빤
236	106356	U+180E9	𘃩
237	40728	U+A3E5	ꏥ
238	30701	U+BD8D	붍
239	113294	U+2126E	𡉮
240	109695	U+1B28C	𛊌
241	124254	U+28E27	𨸧
242	1783	U+8461	葡
243	63717	U+21ABC	𡪼
244	137051	U+2DFB6	𭾶
245	113562	U+214CF	𡓏
246	107081	U+183BE	𘎾
247	36879	U+D6E3	훣
248	3482	U+62D0	拐
249	41313	U+07C4	߄
250	48296	U+1FBA0	🮠
251	80113	U+28289	𨊉
252	120307	U+25BB7	𥮷
253	30771	U+BDD5	뷕
254	137696	U+2E2BC	𮊼
255	38043	U+0A2A	ਪ
256	9981	U+7D7D	絽
257	3326	U+5DF7	巷
258	56272	U+4BAA	䮪
259	39285	U+1824	ᠤ
260	132275	U+2C6EB	𬛫
261	109119	U+18BBC	𘮼
262	147018	U+31E54	𱹔
263	121414	U+26892	𦢒
264	83854	U+29809	𩠉
265	71141	U+24CF4	𤳴
266	60784	U+2069F	𠚟
267	129214	U+2B886	𫢆
268	128321	U+2B24E	𫉎
269	19227	U+7215	爕
270	14570	U+7249	牉
271	84047	U+29918	𩤘
272	58663	U+8312	茒
273	24019	U+08C9	ࣉ
274	66154	U+229A1	𢦡
275	106423	U+1812C	𘄬
276	92115	U+28B9	⢹
277	105283	U+17CB8	𗲸
278	147368	U+31FC1	𱿁
279	143384	U+30CA4	𰲤
280	103937	U+17776	𗝶
281	45702	U+1CD24	𜴤
282	30547	U+BCEB	볫
283	124544	U+2928E	𩊎
284	98827	U+12404	𒐄
285	63753	U+21AFB	𡫻
286	109698	U+1B28F	𛊏
287	16015	U+88BE	袾
288	74451	U+261F2	𦇲
289	106247	U+1807C	𘁼
290	58678	U+83A1	莡
291	74516	U+26246	𦉆
292	123932	U+28AC2	𨫂
293	10613	U+8D3D	贽
294	139819	U+2ED39	𮴹
295	14175	U+6BC3	毃
296	97021	U+115CF	𑗏
297	3359	U+5F57	彗
298	50045	U+1F3DE	🏞
299	51038	U+34F5	㓵
300	46380	U+1D0A2	𝂢
301	141389	U+30384	𰎄
302	64097	U+21D26	𡴦
303	72211	U+2532A	𥌪
304	133308	U+2CD32	𬴲
305	101327	U+16988	𖦈
306	125559	U+2A1CC	𪇌
307	94080	U+102AE	𐊮
308	144628	U+31467	𱑧
309	92247	U+A810	ꠐ
310	81529	U+28B5A	𨭚
311	89946	U+2E55C	𮕜
312	57456	U+5FF9	忹
313	1314	U+30BD	ソ
314	64213	U+21DDF	𡷟
315	27159	U+AF02	꼂
316	10011	U+7EA0	纠
317	94001	U+100D7	𐃗
318	16237	U+8C5C	豜
319	100561	U+144F9	𔓹
320	20290	U+9A9D	骝
321	138626	U+2E744	𮝄
322	75925	U+26A77	𦩷
323	24570	U+FD88	ﶈ
324	18407	U+49A7	䦧
325	99307	U+13049	𓁉
326	133436	U+2CE64	𬹤
327	127891	U+2B035	𫀵
328	131935	U+2C53C	𬔼
329	13149	U+5A19	娙
330	112265	U+2072C	𠜬
331	38092	U+0B1A	ଚ
332	74935	U+26496	𦒖
333	1484	U+9664	除
334	11334	U+9C2F	鰯
335	131854	U+2C4D8	𬓘
336	134676	U+2D491	𭒑
337	92517	U+10859	𐡙
338	10200	U+8282	节
339	46740	U+1D329	𝌩
340	54290	U+4334	䌴
341	70950	U+24BCC	𤯌
342	147400	U+31FE4	𱿤
343	116508	U+233EA	𣏪
344	92381	U+AA10	ꨐ
345	32783	U+C609	옉
346	31626	U+C143	셃
347	127454	U+2AE41	𪹁
348	145053	U+31640	𱙀
349	96145	U+10F56	𐽖
350	15811	U+8697	蚗
351	27329	U+AFAC	꾬
352	58891	U+8A26	訦
353	137032	U+2DF9E	𭾞
354	133647	U+2CFB0	𬾰
355	135040	U+2D651	𭙑
356	95035	U+10718	𐜘
357	15143	U+7C0A	簊
358	76043	U+26B1C	𦬜
359	90750	U+30B14	𰬔
360	142871	U+30A15	𰨕
361	114113	U+21AAD	𡪭
362	52229	U+3A3F	㨿
363	138717	U+2E7B3	𮞳
364	138387	U+2E620	𮘠
365	75011	U+26509	𦔉
366	100059	U+13339	𓌹
367	21514	U+24AA5	𤪥
368	64776	U+22133	𢄳
369	98938	U+12474	𒑴
370	48978	U+1D606	𝘆
371	53167	U+3E59	㹙
372	50101	U+1F687	🚇
373	19110	U+6D13	洓
374	110511	U+1E112	𞄒
375	114183	U+21B7B	𡭻
376	143178	U+30BA7	𰮧
377	100590	U+14516	𔔖
378	129701	U+2BAD0	𫫐
379	107329	U+184B6	𘒶
380	53379	U+3F54	㽔
381	64059	U+21CE1	𡳡
382	4694	U+694A	楊
383	11387	U+9D7A	鵺
384	40664	U+A3A5	ꎥ
385	48673	U+1D4C9	𝓉
386	126529	U+2AA20	𪨠
387	107230	U+18453	𘑓
388	78023	U+276E8	𧛨
389	34583	U+CD6F	쵯
390	26898	U+ADF0	귰
391	3008	U+4FAE	侮
392	125046	U+29B45	𩭅
393	2349	U+638C	掌
394	46445	U+1D0E3	𝃣
395	79670	U+27FD6	𧿖
396	3548	U+6591	斑
397	4857	U+760D	瘍
398	42214	U+2056	⁖
399	36619	U+D5C9	헉
400	48688	U+1D4D8	𝓘
401	89275	U+2D612	𭘒
402	51393	U+368F	㚏
403	74923	U+26485	𦒅
404	138808	U+2E820	𮠠
405	138354	U+2E5F9	𮗹
406	14869	U+7782	瞂
407	79278	U+27D7E	𧵾
408	103504	U+175C5	𗗅
409	18821	U+5D90	嶐
410	120015	U+25886	𥢆
411	122715	U+27A90	𧪐
412	2768	U+0259	ə
413	36482	U+D52F	픯
414	104144	U+17845	𗡅
415	135181	U+2D6FC	𭛼
416	117688	U+23F9E	𣾞
417	83627	U+296DA	𩛚
418	81415	U+28A33	𨨳
419	44267	U+2AE3	⫣
420	77546	U+2745C	𧑜
421	128276	U+2B215	𫈕
422	93313	U+2C0A	Ⰺ
423	120876	U+261BC	𦆼
424	130684	U+2BF4F	𫽏
425	53918	U+41A6	䆦
426	32033	U+C2F6	싶
427	118752	U+24A35	𤨵
428	33642	U+C9AD	즭
429	97171	U+11714	𑜔
430	72457	U+2548E	𥒎
431	19814	U+8C33	谳
432	72734	U+256BF	𥚿
433	9622	U+70BC	炼
434	684	U+1EE3	ợ
435	119679	U+255AD	𥖭
436	18780	U+5B76	孶
437	80110	U+28285	𨊅
438	102898	U+17367	𗍧
439	92159	U+28E5	⣥
440	48097	U+1FA3A	🨺
441	9943	U+7C54	籔
442	83140	U+29461	𩑡
443	137703	U+2E2C6	𮋆
444	39897	U+A0A6	ꂦ
445	82338	U+2903C	𩀼
446	58361	U+7A21	稡
447	109835	U+1BC1C	𛰜
448	50653	U+1F54E	🕎
449	41091	U+A58C	ꖌ
450	77874	U+2761D	𧘝
451	120463	U+25D7A	𥵺
452	40097	U+A16E	ꅮ
453	87814	U+2BE53	𫹓
454	123799	U+28992	𨦒
455	101408	U+169D9	𖧙
456	137353	U+2E10E	𮄎
457	9153	U+607C	恼
458	127651	U+2AF1E	𪼞
459	138250	U+2E577	𮕷
460	42519	U+2253	≓
461	86706	U+2AB87	𪮇
462	94989	U+106EA	𐛪
463	137833	U+2E367	𮍧
464	9425	U+6996	榖
465	96195	U+10FC8	𐿈
466	33247	U+C80E	젎
467	32895	U+C682	욂
468	7917	U+6A05	樅
469	134626	U+2D454	𭑔
470	111403	U+FA58	縉
471	127116	U+2ACC4	𪳄
472	8966	U+5A0D	娍
473	133856	U+2D0B9	𭂹
474	95722	U+10B89	𐮉
475	145483	U+3180B	𱠋
476	13239	U+5B3C	嬼
477	147764	U+32162	𲅢
478	96274	U+11037	𑀷
479	19978	U+9345	鍅
480	105348	U+17CF9	𗳹
481	96142	U+10F53	𐽓
482	56426	U+4C4F	䱏
483	77320	U+2731A	𧌚
484	80834	U+286B4	𨚴
485	125475	U+2A0AF	𪂯
486	88967	U+2CF67	𬽧
487	30621	U+BD39	봹
488	108247	U+18854	𘡔
489	110474	U+1DA78	𝩸
490	42626	U+22BE	⊾
491	104336	U+17905	𗤅
492	118385	U+2455C	𤕜
493	22707	U+0227	ȧ
494	122746	U+27B25	𧬥
495	123221	U+281BA	𨆺
496	121358	U+267F8	𦟸
497	114815	U+222E9	𢋩
498	78840	U+27B4E	𧭎
499	75509	U+2681F	𦠟
500	116460	U+2337E	𣍾
501	87103	U+2B40F	𫐏
502	69520	U+241B1	𤆱
503	12856	U+5369	卩
504	76918	U+270CF	𧃏
505	24018	U+08C8	ࣈ
506	66615	U+22D26	𢴦
507	144517	U+313F3	𱏳
508	115467	U+22AA3	𢪣
509	10151	U+80C0	胀
510	73736	U+25D45	𥵅
511	96129	U+10F3B	𐼻
512	134277	U+2D2C3	𭋃
513	104243	U+178A8	𗢨
514	95524	U+10A8A	𐪊
515	10801	U+917D	酽
516	34022	U+CB30	쬰
517	28528	U+B498	뒘
518	46297	U+1D04F	𝁏
519	138794	U+2E80D	𮠍
520	45671	U+1CD05	𜴅
521	97764	U+11D67	𑵧
522	4721	U+6BB2	殲
523	62133	U+20F52	𠽒
524	139862	U+2ED69	𮵩
525	58857	U+898C	覌
526	82023	U+28E9C	𨺜
527	71492	U+24EF3	𤻳
528	53170	U+3E5C	㹜
529	23027	U+1E02	Ḃ
530	47056	U+1F03D	🀽
531	20015	U+941D	鐝
532	105055	U+17BD4	𗯔
533	5409	U+9BC9	鯉
534	115617	U+22BC6	𢯆
535	37388	U+1F87	ᾇ
536	138310	U+2E5BC	𮖼
537	111668	U+2014A	𠅊
538	142547	U+308A7	𰢧
539	21991	U+2863B	𨘻
540	105111	U+17C0C	𗰌
541	61039	U+2080B	𠠋
542	95980	U+10D4B	𐵋
543	23709	U+107AD	𐞭
544	77340	U+27334	𧌴
545	91365	U+311FE	𱇾
546	73607	U+25C84	𥲄
547	122892	U+27DEB	𧷫
548	40544	U+A32D	ꌭ
549	109594	U+1B227	𛈧
550	1391	U+092B	फ
551	61163	U+208CA	𠣊
552	119223	U+25037	𥀷
553	28466	U+B459	둙
554	121673	U+26C20	𦰠
555	14968	U+7909	礉
556	47282	U+1F13A	🄺
557	67778	U+235B4	𣖴
558	33388	U+C8A6	좦
559	78121	U+27779	𧝹
560	52461	U+3B3E	㬾
561	125656	U+2A38E	𪎎
562	95279	U+10921	𐤡
563	89023	U+2D073	𭁳
564	35317	U+D06F	큯
565	110300	U+1D960	𝥠
566	89889	U+2E428	𮐨
567	104037	U+177DA	𗟚
568	86017	U+2A41B	𪐛
569	90394	U+2EE0F	𮸏
570	1375	U+B85D	록
571	136496	U+2DD26	𭴦
572	44865	U+32C9	㋉
573	21580	U+2546E	𥑮
574	25061	U+0466	Ѧ
575	51546	U+3753	㝓
576	7719	U+592C	夬
577	36894	U+D6F2	훲
578	130720	U+2BF7E	𫽾
579	5828	U+8146	腆
580	19301	U+75A0	疠
581	59035	U+8EC4	軄
582	121165	U+265B2	𦖲
583	47825	U+1F7B4	🞴
584	12072	U+6FBC	澼
585	142215	U+30735	𰜵
586	128830	U+2B549	𫕉
587	10669	U+8E3C	踼
588	18152	U+3E40	㹀
589	22517	U+0156	Ŗ
590	89110	U+2D1D7	𭇗
591	18399	U+4953	䥓
592	23102	U+1E4D	ṍ
593	33255	U+C819	젙
594	147650	U+320EB	𲃫
595	111867	U+2030D	𠌍
596	117461	U+23DBE	𣶾
597	22979	U+1D91	ᶑ
598	22988	U+1D9A	ᶚ
599	7024	U+605D	恝
600	102238	U+170D3	𗃓
601	66003	U+22894	𢢔
602	106138	U+1800F	𘀏
603	93779	U+AA90	ꪐ
604	130299	U+2BD88	𫶈
605	23874	U+06C8	ۈ
606	27943	U+B22D	눭
607	20247	U+9973	饳
608	46662	U+1D2C3	𝋃
609	86872	U+2B096	𫂖
610	10310	U+864F	虏
611	60861	U+206FF	𠛿
612	37342	U+1F53	ὓ
613	55882	U+4A08	䨈
614	70109	U+24647	𤙇
615	70703	U+24A0D	𤨍
616	48713	U+1D4F1	𝓱
617	130522	U+2BE88	𫺈
618	27842	U+B1C6	뇆
619	13090	U+58E7	壧
620	36859	U+D6CF	훏
621	125222	U+29DC8	𩷈
622	97125	U+1169D	𑚝
623	97299	U+118D5	𑣕
624	95599	U+10B04	𐬄
625	16993	U+9872	顲
626	46210	U+1CFBC	𜾼
627	31754	U+C1CC	쇌
628	59109	U+913D	鄽
629	103062	U+1740B	𗐋
630	138887	U+2E87E	𮡾
631	137074	U+2DFCD	𭿍
632	23530	U+A7D7	ꟗ
633	60814	U+206C1	𠛁
634	70380	U+247A5	𤞥
635	56729	U+4DA2	䶢
636	144353	U+31328	𱌨
637	61231	U+20926	𠤦
638	112549	U+20AE2	𠫢
639	34558	U+CD55	쵕
640	113574	U+214E9	𡓩
641	15678	U+8529	蔩
642	42769	U+2350	⍐
643	116187	U+2311B	𣄛
644	118902	U+24BFF	𤯿
645	123300	U+282AD	𨊭
646	28947	U+B64A	뙊
647	51968	U+3916	㤖
648	135664	U+2D944	𭥄
649	100721	U+14599	𔖙
650	111329	U+2FCD	⿍
651	102629	U+1725A	𗉚
652	131073	U+2C12F	𬄯
653	113269	U+2122C	𡈬
654	51877	U+38B4	㢴
655	39320	U+1847	ᡇ
656	133165	U+2CC34	𬰴
657	79267	U+27D6B	𧵫
658	55577	U+48B2	䢲
659	114379	U+21D7F	𡵿
660	16043	U+8923	褣
661	16118	U+8A3F	訿
662	92380	U+AA0F	ꨏ
663	74986	U+264E7	𦓧
664	96332	U+11094	𑂔
665	79800	U+2809D	𨂝
666	117811	U+240AC	𤂬
667	31868	U+C243	쉃
668	120890	U+261E4	𦇤
669	148085	U+322B2	𲊲
670	20023	U+9454	鑔
671	109875	U+1BC44	𛱄
672	80578	U+2851F	𨔟
673	53263	U+3EC3	㻃
674	88660	U+2CCB2	𬲲
675	38535	U+1C99	Კ
676	23877	U+06CB	ۋ
677	61292	U+2097D	𠥽
678	84366	U+29ABF	𩪿
679	83655	U+296FB	𩛻
680	119709	U+255E9	𥗩
681	34929	U+CEDC	컜
682	65976	U+22853	𢡓
683	23608	U+FB02	ﬂ
684	19747	U+8947	襇
685	73715	U+25D26	𥴦
686	37301	U+1F26	ἦ
687	114307	U+21CCE	𡳎
688	65109	U+22335	𢌵
689	86296	U+2A57F	𪕿
690	122459	U+276A0	𧚠
691	53353	U+3F38	㼸
692	88580	U+2CBA6	𬮦
693	71042	U+24C60	𤱠
694	22182	U+298EA	𩣪
695	47394	U+1F1F1	🇱
696	115993	U+22EBA	𢺺
697	80132	U+282AF	𨊯
698	138368	U+2E60A	𮘊
699	44969	U+33B8	㎸
700	49606	U+261D	☝
701	130117	U+2BCC2	𫳂
702	49405	U+1D7BC	𝞼
703	5085	U+868C	蚌
704	96441	U+1113A	𑄺
705	103158	U+1746B	𗑫
706	144619	U+3145E	𱑞
707	113471	U+2140A	𡐊
708	99310	U+1304C	𓁌
709	65590	U+225B7	𢖷
710	20504	U+9F0D	鼍
711	143790	U+30F02	𰼂
712	94337	U+10425	𐐥
713	125890	U+2A756	𪝖
714	73537	U+25C02	𥰂
715	18069	U+3B1A	㬚
716	132617	U+2C8D4	𬣔
717	146189	U+31AEA	𱫪
718	22361	U+2C79F	𬞟
719	115470	U+22AA9	𢪩
720	2832	U+B7C9	량
721	130783	U+2BFC5	𫿅
722	111340	U+3022	〢
723	32834	U+C642	왂
724	97098	U+11682	𑚂
725	135272	U+2D76C	𭝬
726	140796	U+300F5	𰃵
727	77703	U+27546	𧕆
728	88390	U+2C91F	𬤟
729	120405	U+25CBF	𥲿
730	128451	U+2B306	𫌆
731	109342	U+18C9B	𘲛
732	81640	U+28C68	𨱨
733	144573	U+3142E	𱐮
734	140316	U+2F921	爵
735	95841	U+10C9A	𐲚
736	16852	U+9630	阰
737	32559	U+C508	씈
738	109379	U+18CC0	𘳀
739	101760	U+16B70	𖭰
740	59752	U+F99E	咽
741	111743	U+201E6	𠇦
742	42845	U+239C	⎜
743	113110	U+2107A	𡁺
744	50696	U+26A7	⚧
745	148018	U+3226F	𲉯
746	79936	U+28171	𨅱
747	78698	U+27A94	𧪔
748	76920	U+270D1	𧃑
749	17414	U+9E05	鸅
750	64099	U+21D28	𡴨
751	122724	U+27AC2	𧫂
752	44847	U+32B7	㊷
753	6649	U+84FC	蓼
754	145700	U+318EC	𱣬
755	96243	U+11018	𑀘
756	59152	U+92BD	銽
757	100530	U+144DA	𔓚
758	40583	U+A354	ꍔ
759	7912	U+69A5	榥
760	16361	U+8E20	踠
761	102469	U+171BA	𗆺
762	56141	U+4B18	䬘
763	9256	U+63E6	揦
764	147354	U+31FB2	𱾲
765	64232	U+21DFF	𡷿
766	4861	U+7626	瘦
767	81201	U+288AE	𨢮
768	80661	U+285AD	𨖭
769	96297	U+11061	𑁡
770	114512	U+21EFB	𡻻
771	58612	U+815D	腝
772	67330	U+231E5	𣇥
773	99278	U+1302C	𓀬
774	147513	U+3205E	𲁞
775	123117	U+28096	𨂖
776	130806	U+2BFDD	𫿝
777	84796	U+29D21	𩴡
778	21619	U+258C8	𥣈
779	65710	U+2267D	𢙽
780	97443	U+11A10	𑨐
781	210	U+7528	用
782	126207	U+2A8C1	𪣁
783	66341	U+22AB7	𢪷
784	69748	U+243F1	𤏱
785	104151	U+1784C	𗡌
786	53490	U+3FCA	㿊
787	110793	U+1E847	𞡇
788	9193	U+6243	扃
789	112050	U+204A4	𠒤
790	8792	U+552D	唭
791	27623	U+B0DD	냝
792	89307	U+2D6BC	𭚼
793	11877	U+641B	搛
794	122411	U+275A1	𧖡
795	85312	U+2A05C	𪁜
796	94832	U+1064D	𐙍
797	39379	U+188B	ᢋ
798	67322	U+231C4	𣇄
799	22032	U+289FC	𨧼
800	37257	U+1D5D	ᵝ
801	34707	U+CDF2	췲
802	19893	U+8F80	辀
803	105050	U+17BCF	𗯏
804	11771	U+5CA2	岢
805	131	U+FF0C	，
806	107998	U+18753	𘝓
807	85592	U+2A1FF	𪇿
808	43851	U+2943	⥃
809	87216	U+2B5B2	𫖲
810	76154	U+26BD5	𦯕
811	147045	U+31E6F	𱹯
812	95861	U+10CAE	𐲮
813	55953	U+4A54	䩔
814	80882	U+286F2	𨛲
815	105878	U+17F0B	𗼋
816	138415	U+2E647	𮙇
817	38418	U+0E90	ຐ
818	46395	U+1D0B1	𝂱
819	40767	U+A40C	ꐌ
820	112241	U+206DD	𠛝
821	75068	U+26558	𦕘
822	82139	U+28F50	𨽐
823	41511	U+1496	ᒖ
824	43105	U+24DB	ⓛ
825	56565	U+4CEC	䳬
826	57155	U+5850	塐
827	43469	U+2678	♸
828	131742	U+2C440	𬑀
829	33643	U+C9AE	즮
830	8598	U+4FD9	俙
831	70124	U+24658	𤙘
832	100614	U+1452E	𔔮
833	147094	U+31EA1	𱺡
834	138823	U+2E830	𮠰
835	104331	U+17900	𗤀
836	42329	U+215E	⅞
837	113679	U+21626	𡘦
838	107333	U+184BA	𘒺
839	127613	U+2AEF5	𪻵
840	75994	U+26AD3	𦫓
841	8487	U+9F2F	鼯
842	83741	U+29770	𩝰
843	82265	U+28FEA	𨿪
844	4572	U+6059	恙
845	100418	U+1446A	𔑪
846	38080	U+0B0A	ଊ
847	31167	U+BF66	뽦
848	125116	U+29C1B	𩰛
849	95877	U+10CCB	𐳋
850	111267	U+2F8F	⾏
851	50129	U+1F9BC	🦼
852	146495	U+31C28	𱰨
853	88580	U+2CBA6	𬮦
854	44446	U+2BA0	⮠
855	74489	U+26220	𦈠
856	35796	U+D261	퉡
857	30814	U+BE01	븁
858	32102	U+C33C	쌼
859	27338	U+AFB5	꾵
860	97955	U+12036	𒀶
861	67476	U+23346	𣍆
862	92707	U+16F6	ᛶ
863	127651	U+2AF1E	𪼞
864	81461	U+28A90	𨪐
865	68983	U+23D5E	𣵞
866	118257	U+24434	𤐴
867	49052	U+1D650	𝙐
868	81212	U+288BF	𨢿
869	117249	U+23B68	𣭨
870	110902	U+1E8B4	𞢴
871	45499	U+1CC53	𜱓
872	83387	U+295A9	𩖩
873	48300	U+1FBA4	🮤
874	131796	U+2C492	𬒒
875	136318	U+2DC51	𭱑
876	72142	U+252B6	𥊶
877	115858	U+22DAC	𢶬
878	47816	U+1F7AB	🞫
879	28303	U+B3AB	뎫
880	100177	U+133AF	𓎯
881	10500	U+8BD4	诔
882	108759	U+18A54	𘩔
883	66226	U+22A02	𢨂
884	145349	U+3177F	𱝿
885	52045	U+396B	㥫
886	102555	U+17210	𗈐
