position	value	codepoint	char
891	123057	U+185EE	𘗮
892	124953	U+72E3	狣
893	115074	U+779E	瞞
894	33943	U+2F840	咢
895	87398	U+9F87	龇
896	65480	U+26D68	𦵨
897	58948	U+CD38	촸
898	29587	U+2D15D	𭅝
899	19144	U+22AF5	𢫵
900	34470	U+2C3DC	𬏜
901	79980	U+21B0C	𡬌
902	101498	U+2A315	𪌕
903	23880	U+2CCB2	𬲲
904	136914	U+30DF0	𰷰
905	147913	U+1FA06	🨆
906	145830	U+29C60	𩱠
907	114010	U+6F68	潨
908	118992	U+29B17	𩬗
909	37017	U+20267	𠉧
910	67335	U+0A07	ਇ
911	146888	U+1EE79	𞹹
912	105646	U+4699	䚙
913	90827	U+1F5E7	🗧
914	87424	U+D73A	휺
915	126859	U+2A0E2	𪃢
916	64199	U+24FEE	𤿮
917	83426	U+2351C	𣔜
918	110967	U+8D3D	贽
919	2592	U+10FEC	𐿬
920	37863	U+C1DA	쇚
921	124452	U+10044	𐁄
922	14629	U+13296	𓊖
923	44884	U+25B20	𥬠
924	72525	U+9814	頔
925	93195	U+17A4	ឤ
926	97186	U+30E2A	𰸪
927	107255	U+2EBC0	𮯀
928	122863	U+27F99	𧾙
929	40947	U+2C80E	𬠎
930	58303	U+26E23	𦸣
931	111761	U+31068	𱁨
932	120387	U+4AE6	䫦
933	54043	U+31369	𱍩
934	135887	U+17FCE	𗿎
935	17372	U+26D61	𦵡
936	37802	U+B38B	뎋
937	45513	U+2E272	𮉲
938	64602	U+30C04	𰰄
939	130155	U+27031	𧀱
940	112350	U+2A33E	𪌾
941	4048	U+10BA9	𐮩
942	27479	U+2870B	𨜋
943	63180	U+31822	𱠢
944	88715	U+D709	휉
945	8020	U+2BA8	⮨
946	140208	U+6191	憑
947	146718	U+1F71A	🜚
948	14211	U+CC61	챡
949	19910	U+1B1BF	𛆿
950	134808	U+255A7	𥖧
951	15088	U+23201	𣈁
952	33973	U+10F2	ჲ
953	27810	U+B80B	렋
954	8549	U+A138	ꄸ
955	70468	U+2C21A	𬈚
956	50491	U+D4A1	풡
957	94716	U+2289	⊉
958	49140	U+2760A	𧘊
959	124150	U+17B92	𗮒
960	105934	U+181C6	𘇆
961	144433	U+16F03	𖼃
962	1134	U+10CFB	𐳻
963	121101	U+321BC	𲆼
964	142723	U+2A6D1	𪛑
965	142123	U+24AE2	𤫢
966	14282	U+2BA53	𫩓
967	104427	U+1912	ᤒ
968	6985	U+1D6BA	𝚺
969	139094	U+10C38	𐰸
970	76409	U+25274	𥉴
971	39823	U+2DE4C	𭹌
972	132451	U+42AD	䊭
973	65306	U+2153B	𡔻
974	26480	U+B776	띶
975	49156	U+28239	𨈹
976	90636	U+31A4B	𱩋
977	54696	U+20596	𠖖
978	133014	U+5E34	帴
979	22009	U+0B0F	ଏ
980	42468	U+31C28	𱰨
981	22224	U+6619	昙
982	21893	U+30F55	𰽕
983	65070	U+27CCD	𧳍
984	97416	U+2A336	𪌶
985	60330	U+AE52	깒
986	122682	U+6EF1	滱
987	135277	U+2303C	𣀼
988	104004	U+18756	𘝖
989	77520	U+2D032	𭀲
990	6516	U+268FD	𦣽
991	26141	U+2AFD2	𪿒
992	92774	U+22131	𢄱
993	113507	U+A596	ꖖ
994	141448	U+4966	䥦
995	69642	U+8430	萰
996	7642	U+FEE8	ﻨ
997	49954	U+28E8E	𨺎
998	59331	U+22287	𢊇
999	85783	U+214B7	𡒷
1000	121255	U+8F30	輰
