position	value	codepoint	char
564	110230	U+18070	𘁰
565	116726	U+20D17	𠴗
566	105028	U+16862	𖡢
567	89761	U+2E211	𮈑
568	102539	U+13D13	𓴓
569	12832	U+58E8	壨
570	70856	U+24B49	𤭉
571	133610	U+2BA52	𫩒
572	36470	U+D551	핑
573	5662	U+9A01	騁
574	127335	U+2835A	𨍚
575	121206	U+23B01	𣬁
576	39521	U+AB80	ꮀ
577	66850	U+22EF6	𢻶
578	130798	U+2AB55	𪭕
579	27279	U+B03E	뀾
580	130020	U+2A7EB	𪟫
581	60966	U+207A8	𠞨
582	26524	U+AD3F	괿
583	81852	U+28D81	𨶁
584	115348	U+4DBA	䶺
585	79072	U+27C6A	𧱪
586	44379	U+2B5F	⭟
587	100001	U+132FF	𓋿
588	2360	U+4F88	侈
589	61513	U+20AB6	𠪶
590	27103	U+AF8E	꾎
591	126786	U+27C33	𧰳
592	97400	U+119AF	𑦯
593	73051	U+258FC	𥣼
594	53122	U+3E28	㸨
595	48018	U+1F8B8	🢸
596	86022	U+2A420	𪐠
597	78679	U+27A74	𧩴
598	129179	U+29D5F	𩵟
599	140420	U+2DCD4	𭳔
600	55951	U+4A52	䩒
601	63794	U+21B2F	𡬯
602	141357	U+2E118	𮄘
603	83780	U+297A8	𩞨
604	138137	U+2D22D	𭈭
605	17464	U+781C	砜
606	12540	U+51CE	凎
607	6458	U+97C3	韃
608	63165	U+21694	𡚔
609	64274	U+21E4A	𡹊
610	50811	U+1F3F4	🏴
611	112099	U+187BD	𘞽
612	124638	U+25F64	𥽤
613	113829	U+1BC1B	𛰛
614	15881	U+8A99	誙
615	5715	U+4F7E	佾
616	13473	U+6433	搳
617	22692	U+1D6B	ᵫ
618	50514	U+1F5C4	🗄
619	80749	U+28635	𨘵
620	136554	U+2C881	𬢁
621	14029	U+6DE3	淣
622	95787	U+10C2D	𐰭
623	49077	U+1D669	𝙩
624	2095	U+C808	절
625	26868	U+AEA3	꺣
626	44376	U+2B5C	⭜
627	3642	U+822A	航
628	81544	U+28B94	𨮔
629	134030	U+2BC68	𫱨
630	40421	U+A2BC	ꊼ
631	17242	U+9F5B	齛
632	69310	U+24009	𤀉
633	49874	U+1F4AE	💮
634	81499	U+28B05	𨬅
635	14972	U+7D85	綅
636	95086	U+10754	𐝔
637	440	U+03BB	λ
638	73536	U+25BFF	𥯿
639	81993	U+28E5D	𨹝
640	38693	U+125C	ቜ
641	144980	U+301BD	𰆽
642	137144	U+2CC1B	𬰛
643	142656	U+2E76A	𮝪
644	139976	U+2DAB2	𭪲
645	145668	U+304C9	𰓉
646	83927	U+29872	𩡲
647	117525	U+2149C	𡒜
648	146216	U+3073B	𰜻
649	80008	U+281ED	𨇭
650	64727	U+220EF	𢃯
651	90752	U+30B17	𰬗
652	50478	U+1F4E5	📥
653	57456	U+5FF9	忹
654	147393	U+30CC0	𰳀
655	100633	U+135A1	𓖡
656	5447	U+7E8C	續
657	123531	U+25437	𥐷
658	103378	U+1405A	𔁚
659	39491	U+13EE	Ꮾ
660	103845	U+1422D	𔈭
661	34732	U+CE5A	칚
662	139840	U+2DA13	𭨓
663	128773	U+29744	𩝄
664	119101	U+226FE	𢛾
665	40158	U+A1B5	ꆵ
666	58178	U+75B7	疷
667	41059	U+A576	ꕶ
668	22241	U+0138	ĸ
669	29848	U+BA9E	몞
670	49902	U+1F348	🍈
671	60550	U+2051B	𠔛
672	3522	U+7B95	箕
673	40569	U+A350	ꍐ
674	56495	U+4C9C	䲜
675	96113	U+10F23	𐼣
676	56169	U+4B38	䬸
677	83194	U+2949E	𩒞
678	5972	U+62DA	拚
679	63609	U+21A00	𡨀
680	48951	U+1D5EB	𝗫
681	8821	U+5F7B	彻
682	149170	U+316C0	𱛀
683	102897	U+13E79	𓹹
684	107545	U+175F3	𗗳
685	93657	U+A8D0	꣐
686	110628	U+181FE	𘇾
687	87239	U+2B5E9	𫗩
688	145724	U+3050D	𰔍
689	64302	U+21E78	𡹸
690	54219	U+42E8	䋨
691	96483	U+1116E	𑅮
692	65022	U+22296	𢊖
693	29281	U+B84D	롍
694	18011	U+4383	䎃
695	110026	U+17FA4	𗾤
696	105716	U+16B3D	𖬽
697	123986	U+2584D	𥡍
698	62724	U+2137C	𡍼
699	41811	U+15CC	ᗌ
700	53773	U+4108	䄈
701	2746	U+5E3D	帽
702	149951	U+319FB	𱧻
703	31520	U+C15B	셛
704	40810	U+A441	ꑁ
705	67771	U+235AD	𣖭
706	2225	U+0C08	ఈ
707	118135	U+21AE8	𡫨
708	14287	U+71D8	燘
709	67914	U+236D7	𣛗
710	144270	U+2F8F7	𣪍
711	22605	U+1D04	ᴄ
